ltc_depth_time,lastprice
2013-04-17 21:18:03,2.0752805
2013-04-17 21:18:10,2.0752805
2013-04-17 21:18:20,2.0752805
2013-04-17 21:18:22,2.0752805
2013-04-17 21:18:31,2.0752805
2013-04-17 21:18:32,2.0752805
2013-04-17 21:18:33,2.0752805
2013-04-17 21:18:35,2.0752805
2013-04-17 21:18:37,2.0752805
2013-04-17 21:18:43,2.0753304999999997
2013-04-17 21:18:57,2.0751805
2013-04-17 21:18:58,2.0751805
2013-04-17 21:19:10,2.0751805
2013-04-17 21:19:17,2.0751805
2013-04-17 21:19:24,2.0751805
2013-04-17 21:19:32,2.0751805
2013-04-17 21:19:39,2.0751805
2013-04-17 21:19:50,2.0751805
2013-04-17 21:19:51,2.0751805
2013-04-17 21:21:39,2.0656315000000003
2013-04-17 21:21:51,2.0656435
2013-04-17 21:21:58,2.0656435
2013-04-17 21:22:09,2.0656435
2013-04-17 21:22:22,2.0660305
2013-04-17 21:22:29,2.0660309999999997
2013-04-17 21:22:37,2.0660309999999997
2013-04-17 21:22:38,2.0799304999999997
2013-04-17 21:22:45,2.0799304999999997
2013-04-17 21:22:52,2.066081
2013-04-17 21:22:59,2.066081
2013-04-17 21:23:07,2.066081
2013-04-17 21:23:09,2.066081
2013-04-17 21:23:15,2.0661305
2013-04-17 21:23:22,2.0665804999999997
2013-04-17 21:23:28,2.0665804999999997
2013-04-17 21:23:30,2.0794805
2013-04-17 21:23:38,2.0794805
2013-04-17 21:23:40,2.0794805
2013-04-17 21:23:42,2.0794805
2013-04-17 21:23:44,2.0794805
2013-04-17 21:23:46,2.0794805
2013-04-17 21:23:47,2.0794805
2013-04-17 21:24:00,2.0666
2013-04-17 21:24:08,2.0665995
2013-04-17 21:24:15,2.0666995000000004
2013-04-17 21:24:28,2.0666995000000004
2013-04-17 21:24:30,2.0666995000000004
2013-04-17 21:24:42,2.06675
2013-04-17 21:24:54,2.06675
2013-04-17 21:25:02,2.06675
2013-04-17 21:25:46,2.0668045
2013-04-17 21:26:21,2.0667489999999997
2013-04-17 21:26:43,2.0668075
2013-04-17 21:26:55,2.0668075
2013-04-17 21:27:03,2.0668465
2013-04-17 21:27:15,2.066847
2013-04-17 21:27:26,2.0669345
2013-04-17 21:27:33,2.0669345
2013-04-17 21:27:41,2.0669395
2013-04-17 21:27:42,2.0669395
2013-04-17 21:27:49,2.0669389999999996
2013-04-17 21:27:56,2.0669389999999996
2013-04-17 21:28:04,2.0669389999999996
2013-04-17 21:28:12,2.0669370000000002
2013-04-17 21:28:14,2.066935
2013-04-17 21:28:21,2.066935
2013-04-17 21:28:29,2.066935
2013-04-17 21:28:31,2.0669355
2013-04-17 21:28:37,2.07898
2013-04-17 21:28:39,2.07898
2013-04-17 21:28:47,2.0669744999999997
2013-04-17 21:28:48,2.066045
2013-04-17 21:28:50,2.066045
2013-04-17 21:28:52,2.066045
2013-04-17 21:28:53,2.066045
2013-04-17 21:29:00,2.066045
2013-04-17 21:29:07,2.066045
2013-04-17 21:29:13,2.0660445000000003
2013-04-17 21:29:20,2.0660445000000003
2013-04-17 21:29:28,2.0660445000000003
2013-04-17 21:29:34,2.0664995
2013-04-17 21:29:48,2.0665
2013-04-17 21:30:01,2.0665044999999997
2013-04-17 21:30:08,2.0665044999999997
2013-04-17 21:30:31,2.0655045
2013-04-17 21:31:25,2.0664995
2013-04-17 21:31:47,2.0664990000000003
2013-04-17 21:32:00,2.0664974999999997
2013-04-17 21:32:07,2.0664974999999997
2013-04-17 21:32:19,2.066497
2013-04-17 21:32:31,2.0664965
2013-04-17 21:32:38,2.066496
2013-04-17 21:32:51,2.0779255
2013-04-17 21:32:52,2.0781764999999996
2013-04-17 21:33:00,2.0781764999999996
2013-04-17 21:33:01,2.0781764999999996
2013-04-17 21:33:08,2.0781764999999996
2013-04-17 21:33:20,2.0781764999999996
2013-04-17 21:33:21,2.0781764999999996
2013-04-17 21:33:28,2.0781764999999996
2013-04-17 21:33:35,2.0781764999999996
2013-04-17 21:33:37,2.0781764999999996
2013-04-17 21:33:43,2.0781764999999996
2013-04-17 21:33:45,2.0781764999999996
2013-04-17 21:33:51,2.0781764999999996
2013-04-17 21:33:53,2.0781764999999996
2013-04-17 21:33:55,2.0781764999999996
2013-04-17 21:33:57,2.0781764999999996
2013-04-17 21:33:58,2.0781764999999996
2013-04-17 21:34:05,2.0665009999999997
2013-04-17 21:34:11,2.0665015
2013-04-17 21:34:24,2.066506
2013-04-17 21:34:30,2.066506
2013-04-17 21:34:37,2.066506
2013-04-17 21:34:44,2.066506
2013-04-17 21:35:02,2.066506
2013-04-17 21:35:04,2.066506
2013-04-17 21:35:22,2.066506
2013-04-17 21:36:33,2.066511
2013-04-17 21:36:56,2.0665050000000003
2013-04-17 21:37:14,2.0665050000000003
2013-04-17 21:37:27,2.0665050000000003
2013-04-17 21:37:33,2.0665050000000003
2013-04-17 21:37:40,2.0665050000000003
2013-04-17 21:37:53,2.0665050000000003
2013-04-17 21:38:00,2.0665050000000003
2013-04-17 21:38:01,2.0665055
2013-04-17 21:38:08,2.0665050000000003
2013-04-17 21:38:10,2.0665050000000003
2013-04-17 21:38:17,2.0665050000000003
2013-04-17 21:38:24,2.0665050000000003
2013-04-17 21:38:25,2.0665050000000003
2013-04-17 21:38:32,2.0665050000000003
2013-04-17 21:38:39,2.0665050000000003
2013-04-17 21:38:46,2.066165
2013-04-17 21:38:47,2.066165
2013-04-17 21:38:54,2.066165
2013-04-17 21:38:55,2.066165
2013-04-17 21:38:57,2.066165
2013-04-17 21:38:59,2.066165
2013-04-17 21:39:00,2.066165
2013-04-17 21:39:02,2.066165
2013-04-17 21:39:08,2.066165
2013-04-17 21:39:15,2.06616
2013-04-17 21:39:23,2.06616
2013-04-17 21:39:30,2.06616
2013-04-17 21:39:42,2.06616
2013-04-17 21:39:50,2.066155
2013-04-17 21:40:08,2.066155
2013-04-17 21:40:10,2.066155
2013-04-17 21:40:22,2.066155
2013-04-17 21:40:45,2.06616
2013-04-17 21:41:40,2.069661
2013-04-17 21:42:02,2.068711
2013-04-17 21:42:20,2.0687135
2013-04-17 21:42:33,2.06872
2013-04-17 21:42:46,2.068721
2013-04-17 21:42:53,2.0687245
2013-04-17 21:43:05,2.0687245
2013-04-17 21:43:07,2.0687245
2013-04-17 21:43:13,2.06873
2013-04-17 21:43:15,2.06873
2013-04-17 21:43:22,2.0687305
2013-04-17 21:43:29,2.0687305
2013-04-17 21:43:30,2.0687305
2013-04-17 21:43:37,2.0687309999999997
2013-04-17 21:43:43,2.0687355
2013-04-17 21:43:45,2.0687355
2013-04-17 21:43:52,2.0808999999999997
2013-04-17 21:43:54,2.0687355
2013-04-17 21:44:01,2.06874
2013-04-17 21:44:02,2.06874
2013-04-17 21:44:04,2.0687405
2013-04-17 21:44:06,2.06874
2013-04-17 21:44:07,2.06874
2013-04-17 21:44:14,2.0687405
2013-04-17 21:44:22,2.0687405
2013-04-17 21:44:34,2.0712200000000003
2013-04-17 21:44:41,2.08085
2013-04-17 21:44:50,2.085295
2013-04-17 21:44:56,2.085295
2013-04-17 21:45:14,2.085145
2013-04-17 21:45:16,2.085145
2013-04-17 21:45:34,2.0851949999999997
2013-04-17 21:45:57,2.086505
2013-04-17 21:46:19,2.1025
2013-04-17 21:46:52,2.095105
2013-04-17 21:47:03,2.095155
2013-04-17 21:47:26,2.095155
2013-04-17 21:47:33,2.095205
2013-04-17 21:47:45,2.095205
2013-04-17 21:47:52,2.1025
2013-04-17 21:47:58,2.1025
2013-04-17 21:48:10,2.1025
2013-04-17 21:48:11,2.1025
2013-04-17 21:48:25,2.1025
2013-04-17 21:48:26,2.1025
2013-04-17 21:48:33,2.1025
2013-04-17 21:48:34,2.1025
2013-04-17 21:48:41,2.1025
2013-04-17 21:48:47,2.1025
2013-04-17 21:48:50,2.1025
2013-04-17 21:48:57,2.1025
2013-04-17 21:48:59,2.1025
2013-04-17 21:49:05,2.1025
2013-04-17 21:49:07,2.1025
2013-04-17 21:49:09,2.1025
2013-04-17 21:49:11,2.1025
2013-04-17 21:49:13,2.1025
2013-04-17 21:49:19,2.1025
2013-04-17 21:49:39,2.1025
2013-04-17 21:49:46,2.1025
2013-04-17 21:49:53,2.0977550000000003
2013-04-17 21:50:00,2.0977550000000003
2013-04-17 21:50:12,2.0977550000000003
2013-04-17 21:50:19,2.095255
2013-04-17 21:50:26,2.0953049999999998
2013-04-17 21:50:38,2.0953049999999998
2013-04-17 21:51:21,2.09036
2013-04-17 21:51:43,2.09036
2013-04-17 21:52:10,2.09036
2013-04-17 21:52:27,2.0900600000000003
2013-04-17 21:52:29,2.0900600000000003
2013-04-17 21:52:41,2.0900600000000003
2013-04-17 21:52:54,2.0900600000000003
2013-04-17 21:53:01,2.0900600000000003
2013-04-17 21:53:03,2.0900600000000003
2013-04-17 21:53:14,2.0903099999999997
2013-04-17 21:53:23,2.0903099999999997
2013-04-17 21:53:31,2.0903099999999997
2013-04-17 21:53:34,2.0903099999999997
2013-04-17 21:53:41,2.0903099999999997
2013-04-17 21:53:42,2.0903099999999997
2013-04-17 21:53:49,2.0903099999999997
2013-04-17 21:53:55,2.0903099999999997
2013-04-17 21:53:58,2.0903099999999997
2013-04-17 21:54:04,2.0903099999999997
2013-04-17 21:54:06,2.0903099999999997
2013-04-17 21:54:13,2.0903099999999997
2013-04-17 21:54:15,2.0903099999999997
2013-04-17 21:54:18,2.0903099999999997
2013-04-17 21:54:21,2.0903099999999997
2013-04-17 21:54:27,2.0903099999999997
2013-04-17 21:54:29,2.0903099999999997
2013-04-17 21:54:31,2.0903099999999997
2013-04-17 21:54:43,2.0903099999999997
2013-04-17 21:54:49,2.0903099999999997
2013-04-17 21:54:57,2.0903099999999997
2013-04-17 21:55:04,2.0949549999999997
2013-04-17 21:55:22,2.09985
2013-04-17 21:55:28,2.09985
2013-04-17 21:55:35,2.09985
2013-04-17 21:56:50,2.0999
2013-04-17 21:57:35,2.094955
2013-04-17 21:57:42,2.094955
2013-04-17 21:57:55,2.0908499999999997
2013-04-17 21:58:02,2.0907999999999998
2013-04-17 21:58:04,2.0910005
2013-04-17 21:58:16,2.091001
2013-04-17 21:58:24,2.0911005
2013-04-17 21:58:31,2.0935505
2013-04-17 21:58:39,2.0935505
2013-04-17 21:58:47,2.0935505
2013-04-17 21:58:49,2.0935505
2013-04-17 21:58:51,2.0935505
2013-04-17 21:58:58,2.0935505
2013-04-17 21:59:06,2.0935505
2013-04-17 21:59:07,2.0935505
2013-04-17 21:59:09,2.0935505
2013-04-17 21:59:18,2.0935505
2013-04-17 21:59:19,2.0935505
2013-04-17 21:59:21,2.0935505
2013-04-17 21:59:30,2.0935505
2013-04-17 21:59:31,2.0935505
2013-04-17 21:59:38,2.0935505
2013-04-17 21:59:40,2.0935505
2013-04-17 21:59:47,2.0935505
2013-04-17 22:00:00,2.0935505
2013-04-17 22:00:08,2.0935505
2013-04-17 22:00:15,2.0935505
2013-04-17 22:00:28,2.0935505
2013-04-17 22:00:34,2.0935505
2013-04-17 22:00:53,2.0935505
2013-04-17 22:01:11,2.0935505
2013-04-17 22:01:59,2.1077500000000002
2013-04-17 22:02:16,2.0941004999999997
2013-04-17 22:02:40,2.0941004999999997
2013-04-17 22:02:46,2.0949
2013-04-17 22:02:59,2.09495
2013-04-17 22:03:06,2.09495
2013-04-17 22:03:12,2.09495
2013-04-17 22:03:19,2.09495
2013-04-17 22:03:27,2.09495
2013-04-17 22:03:35,2.0949
2013-04-17 22:03:47,2.1048999999999998
2013-04-17 22:03:55,2.1048999999999998
2013-04-17 22:03:59,2.1048999999999998
2013-04-17 22:04:03,2.1048999999999998
2013-04-17 22:04:11,2.1048999999999998
2013-04-17 22:04:13,2.1048999999999998
2013-04-17 22:04:15,2.1048999999999998
2013-04-17 22:04:22,2.1048999999999998
2013-04-17 22:04:24,2.1048999999999998
2013-04-17 22:04:26,2.1048999999999998
2013-04-17 22:04:34,2.1048999999999998
2013-04-17 22:04:35,2.1048999999999998
2013-04-17 22:04:42,2.1048999999999998
2013-04-17 22:04:49,2.1048999999999998
2013-04-17 22:04:56,2.0951500000000003
2013-04-17 22:05:07,2.0951505
2013-04-17 22:05:09,2.0951505
2013-04-17 22:05:16,2.0951505
2013-04-17 22:05:28,2.0951505
2013-04-17 22:05:41,2.0951515
2013-04-17 22:05:43,2.0951515
2013-04-17 22:06:11,2.10475
2013-04-17 22:06:39,2.0952005
2013-04-17 22:07:12,2.0973499999999996
2013-04-17 22:07:40,2.0952515
2013-04-17 22:07:49,2.0952515
2013-04-17 22:07:56,2.0952515
2013-04-17 22:08:07,2.0952515
2013-04-17 22:08:14,2.0952515
2013-04-17 22:08:22,2.0952515
2013-04-17 22:08:29,2.0952515
2013-04-17 22:08:35,2.0952545000000002
2013-04-17 22:08:42,2.0952545000000002
2013-04-17 22:08:48,2.0952545000000002
2013-04-17 22:09:01,2.0972999999999997
2013-04-17 22:09:04,2.0972999999999997
2013-04-17 22:09:06,2.0972999999999997
2013-04-17 22:09:07,2.0972999999999997
2013-04-17 22:09:14,2.0972999999999997
2013-04-17 22:09:15,2.0972999999999997
2013-04-17 22:09:28,2.0972999999999997
2013-04-17 22:09:30,2.09725
2013-04-17 22:09:32,2.09725
2013-04-17 22:09:33,2.09725
2013-04-17 22:09:40,2.09725
2013-04-17 22:09:42,2.09725
2013-04-17 22:09:49,2.0972
2013-04-17 22:09:55,2.0972
2013-04-17 22:10:03,2.0972
2013-04-17 22:10:30,2.0972
2013-04-17 22:10:47,2.10445
2013-04-17 22:10:55,2.10445
2013-04-17 22:11:06,2.10445
2013-04-17 22:11:50,2.10445
2013-04-17 22:12:23,2.10495
2013-04-17 22:12:51,2.1048
2013-04-17 22:12:58,2.1075005
2013-04-17 22:13:20,2.1075
2013-04-17 22:13:39,2.1075
2013-04-17 22:13:47,2.1075
2013-04-17 22:13:55,2.1075
2013-04-17 22:14:08,2.1075
2013-04-17 22:14:09,2.1075
2013-04-17 22:14:11,2.1075
2013-04-17 22:14:12,2.1075
2013-04-17 22:14:20,2.1075
2013-04-17 22:14:22,2.1075
2013-04-17 22:14:28,2.1075
2013-04-17 22:14:35,2.1068
2013-04-17 22:14:36,2.1068
2013-04-17 22:14:38,2.1068
2013-04-17 22:14:46,2.1102499999999997
2013-04-17 22:14:47,2.1102499999999997
2013-04-17 22:14:54,2.1102499999999997
2013-04-17 22:15:01,2.1102499999999997
2013-04-17 22:15:07,2.1102499999999997
2013-04-17 22:15:15,2.1102499999999997
2013-04-17 22:15:33,2.1102499999999997
2013-04-17 22:15:40,2.1102499999999997
2013-04-17 22:15:52,2.1124475
2013-04-17 22:15:59,2.1114499999999996
2013-04-17 22:16:11,2.1087499999999997
2013-04-17 22:17:15,2.1135975
2013-04-17 22:18:00,2.1172275
2013-04-17 22:18:18,2.1172275
2013-04-17 22:18:25,2.1172275
2013-04-17 22:18:32,2.114395
2013-04-17 22:18:34,2.114395
2013-04-17 22:18:46,2.114395
2013-04-17 22:18:52,2.1094975
2013-04-17 22:18:59,2.1094975
2013-04-17 22:19:06,2.1095974999999996
2013-04-17 22:19:13,2.1095974999999996
2013-04-17 22:19:15,2.1095974999999996
2013-04-17 22:19:16,2.1095974999999996
2013-04-17 22:19:29,2.1095974999999996
2013-04-17 22:19:31,2.11735
2013-04-17 22:19:38,2.11735
2013-04-17 22:19:40,2.11735
2013-04-17 22:19:42,2.11735
2013-04-17 22:19:55,2.117355
2013-04-17 22:20:02,2.1174549999999996
2013-04-17 22:20:03,2.117355
2013-04-17 22:20:10,2.117355
2013-04-17 22:20:38,2.1299
2013-04-17 22:20:44,2.1299
2013-04-17 22:20:56,2.1174049999999998
2013-04-17 22:21:04,2.1174049999999998
2013-04-17 22:21:17,2.1174049999999998
2013-04-17 22:22:18,2.112655
2013-04-17 22:22:31,2.112655
2013-04-17 22:23:04,2.112655
2013-04-17 22:23:12,2.112655
